,id_parcelle,code_type_local,lon,lat,adresse_complete,prix_m2
5616,59350000HS0024,2.0,3.068381,50.636465,9 RUE DU PRIEZ 59800,8834.85
5617,59350000HS0022,2.0,3.068561,50.636561,13 RUE DU PRIEZ 59800,5156.94
5618,59350000HS0018,2.0,3.06794,50.636585,54 RUE FAIDHERBE 59800,2465.61
5619,59350000HS0013,2.0,3.067347,50.636625,46 RUE FAIDHERBE 59800,7600.0
5620,59350000HS0010,2.0,3.066935,50.636391,3 RUE SCHEPERS 59800,4481.06
5621,59350000HS0004,2.0,3.06644,50.636252,8 RUE DES PONTS DE COMINES 59800,5412.95
5622,59350000HS0002,2.0,3.066298,50.636226,4 RUE DES PONTS DE COMINES 59800,5447.86
5623,59350000HR0296,2.0,3.068736,50.637527,10 RUE A FIENS 59800,6415.71
5624,59350000HR0265,2.0,3.069215,50.637694,13 RUE A FIENS 59800,3972.53
5625,59350000HR0264,2.0,3.069865,50.638662,34 RUE DE ROUBAIX 59800,4509.58
5626,59350000HR0171,2.0,3.068894,50.637376,5 RUE DU VIEUX FAUBOURG 59800,3981.4
5627,59350000HR0161,2.0,3.068146,50.637005,55 RUE FAIDHERBE 59800,4999.24
5628,59350000HR0160,2.0,3.068243,50.636951,57 RUE FAIDHERBE 59800,4495.34
5629,59350000HR0158,2.0,3.068477,50.636905,69 RUE FAIDHERBE 59800,5400.71
5630,59350000HR0075,1.0,3.068406,50.637043,18 PL DES REIGNAUX 59800,7470.75
5631,59350000HR0056,2.0,3.068773,50.637862,5 RUE A FIENS 59800,5666.33
5632,59350000HR0047,2.0,3.069483,50.638042,5 RUE DU LOMBARD 59800,8427.28
5633,59350000HR0046,2.0,3.069555,50.637911,7 RUE DU LOMBARD 59800,3589.85
5634,59350000HR0009,2.0,3.068266,50.637974,1 RUE A FIENS 59800,8400.0
5635,59350000HR0007,2.0,3.068323,50.637667,52 RUE DES PONTS DE COMINES 59800,6387.1
5636,59350000HR0006,2.0,3.068234,50.637474,50 RUE DES PONTS DE COMINES 59800,4898.0
5637,59350000HR0003,2.0,3.067846,50.637684,43 RUE DES PONTS DE COMINES 59800,6246.35
5638,59350000HR0002,2.0,3.067778,50.637655,6 RUE DE ROUBAIX 59800,5375.48
5639,59350000HP0099,2.0,3.068626,50.638883,6 RUE DES JARDINS 59800,5340.19
5640,59350000HP0096,2.0,3.06922,50.63906,43 RUE DE ROUBAIX 59800,3615.36
5641,59350000HP0071,2.0,3.068832,50.640249,5 RUE DES CANONNIERS 59800,3882.66
5642,59350000HP0044,2.0,3.068761,50.639497,58 BD CARNOT 59800,3255.41
5643,59350000HP0026,2.0,3.067616,50.640648,32 RUE DES JARDINS 59800,4939.44
5644,59350000HP0024,2.0,3.067934,50.640474,28 RUE DES JARDINS 59800,4928.63
5645,59350000HP0018,2.0,3.068633,50.639976,53 BD CARNOT 59800,3717.17
5646,59350000HP0011,2.0,3.068283,50.640755,17 RUE DES CANONNIERS 59800,4887.99
5647,59350000HP0005,2.0,3.068074,50.640519,10 PL AUX BLEUETS 59800,6601.0
5648,59350000HO0207,2.0,3.066608,50.641487,22 RUE DES TOURS 59800,6677.92
5649,59350000HO0099,2.0,3.066583,50.642285,40 RUE DES TOURS 59800,4965.05
5650,59350000HO0089,2.0,3.066475,50.641173,18 RUE DES TOURS 59800,5106.02
5651,59350000HO0081,2.0,3.06609,50.64065,2 RUE DES TOURS 59800,7584.8
5652,59350000HO0057,2.0,3.067395,50.64271,23 RUE DE COURTRAI 59800,5757.46
5653,59350000HO0052,2.0,3.067262,50.642926,5 PL DE GAND 59800,6046.51
5654,59350000HO0035,2.0,3.066252,50.642058,40 RUE DE GAND 59800,4063.54
5655,59350000HO0024,1.0,3.066108,50.641743,7 RUE DU MONT DE PIETE 59800,5048.38
5656,59350000HO0022,2.0,3.065824,50.641509,7 RUE D OSTENDE 59800,5308.01
5657,59350000HO0020,2.0,3.065837,50.641569,20 RUE DE GAND 59800,5425.0
5658,59350000HO0014,1.0,3.06619,50.641542,8 RUE DU MONT DE PIETE 59800,2649.79
5659,59350000HO0009,2.0,3.066084,50.641379,17 RUE DES TOURS 59800,5815.0
5660,59350000HO0007,2.0,3.065656,50.641346,36 PL LOUISE DE BETTIGNIES 59800,7112.2
5661,59350000HO0005,2.0,3.065954,50.641257,13 RUE DES TOURS 59800,4994.06
5662,59350000HO0002,2.0,3.065833,50.641125,7 RUE DE LA RAPINE 59800,4075.23
5663,59350000HO0001,2.0,3.065789,50.641242,3 RUE DE LA RAPINE 59800,5245.49
5664,59350000HN0149,2.0,3.064158,50.643533,1 RUE DU GARD 59800,7003.12
5665,59350000HN0148,2.0,3.06337,50.644276,42 RUE DU PONT NEUF 59800,4851.7
5666,59350000HN0109,2.0,3.066299,50.64263,41 RUE DE GAND 59800,5898.02
5667,59350000HN0108,2.0,3.066354,50.642687,43 RUE DE GAND 59800,5602.57
5668,59350000HN0104,2.0,3.066674,50.642868,1 RUE DE THIONVILLE 59800,5750.45
5669,59350000HN0097,1.0,3.065207,50.643469,17 RUE DE THIONVILLE 59800,3945.39
5670,59350000HN0095,2.0,3.065108,50.643599,21 RUE DE THIONVILLE 59800,5479.77
5671,59350000HN0088,2.0,3.064768,50.643311,12 RUE DU GARD 59800,3957.66
5672,59350000HN0087,2.0,3.064751,50.643254,10 RUE DU GARD 59800,4942.8
5673,59350000HN0085,1.0,3.063697,50.644199,14 RUE SAINT FRANCOIS 59800,4192.32
5674,59350000HN0082,1.0,3.063423,50.644112,8 RUE SAINT FRANCOIS 59800,4183.65
5675,59350000HN0079,2.0,3.063244,50.64396,42 RUE DES PENITENTES 59800,3757.6
5676,59350000HN0076,2.0,3.063403,50.643851,34 RUE DES PENITENTES 59800,9590.78
5677,59350000HN0074,1.0,3.063522,50.64378,30 RUE DES PENITENTES 59800,3597.32
5678,59350000HN0051,1.0,3.064616,50.643576,13 RUE DU GARD 59800,5390.78
5679,59350000HN0043,2.0,3.063577,50.644054,41 RUE DE THIONVILLE 59800,2985.33
5680,59350000HN0039,1.0,3.063047,50.644164,38 RUE DU PONT NEUF 59800,4217.14
5681,59350000HN0038,1.0,3.063056,50.644078,9 RUE SAINT FRANCOIS 59800,6047.5
5682,59350000HM0144,1.0,3.059629,50.643883,13 RUE DES ARCHIVES 59800,5682.58
5683,59350000HM0134,2.0,3.059587,50.643955,17 RUE DES ARCHIVES 59800,3760.94
5684,59350000HM0131,2.0,3.060732,50.64377,11 RUE DU PONT NEUF 59800,4946.12
5685,59350000HM0123,2.0,3.062392,50.644865,76 AV DU PEUPLE BELGE 59800,3986.4
5686,59350000HM0115,2.0,3.062611,50.645065,78 AV DU PEUPLE BELGE 59800,4169.44
5687,59350000HM0098,2.0,3.062509,50.644197,17 RUE DU PONT NEUF 59800,3793.78
5688,59350000HM0093,2.0,3.062728,50.644574,72 AV DU PEUPLE BELGE 59800,4749.25
5689,59350000HM0063,2.0,3.062352,50.645272,88 AV DU PEUPLE BELGE 59800,4628.07
5690,59350000HM0057,2.0,3.061312,50.643794,13 RUE DU PONT NEUF 59800,5442.03
5691,59350000HM0055,2.0,3.060687,50.643539,7 RUE DU PONT NEUF 59800,8645.45
5692,59350000HM0054,2.0,3.060629,50.643477,5 RUE DU PONT NEUF 59800,5951.14
5693,59350000HM0052,1.0,3.060513,50.643339,2 RUE DES ARCHIVES 59800,6066.7
5694,59350000HM0049,2.0,3.060485,50.643496,8 RUE DES ARCHIVES 59800,4350.0
5695,59350000HM0034,2.0,3.059257,50.644094,15 RUE DE LA HALLE 59800,3535.15
5696,59350000HM0025,2.0,3.059925,50.643471,5 RUE ROPRA 59800,5061.5
5697,59350000HM0013,1.0,3.05943,50.643504,10 RUE SAINT ANDRE 59800,5572.52
5698,59350000HM0012,2.0,3.059378,50.643648,14 RUE SAINT ANDRE 59800,8352.76
5699,59350000HM0011,2.0,3.059165,50.643651,18 RUE SAINT ANDRE 59800,6372.41
5700,59350000HM0003,1.0,3.058884,50.64389,30 RUE SAINT ANDRE 59800,10156.93
5701,59350000HM0001,2.0,3.058798,50.643927,27 RUE DE LA HALLE 59800,4554.17
5702,59350000HL0243,1.0,3.061169,50.645768,49 AV DU PEUPLE BELGE 59800,4357.35
5703,59350000HL0233,2.0,3.060065,50.645531,7 RUE MARACCI 59800,5122.94
5704,59350000HL0232,2.0,3.059933,50.645577,12 RUE DE JEMMAPES 59800,5753.22
5705,59350000HL0230,2.0,3.060009,50.64514,13 RUE DE JEMMAPES 59800,6263.52
5706,59350000HL0228,1.0,3.059187,50.647002,56 RUE DU METZ 59800,3051.47
5707,59350000HL0220,2.0,3.061038,50.646285,63 AV DU PEUPLE BELGE 59800,5348.0
5708,59350000HL0219,2.0,3.059094,50.647087,58 RUE DU METZ 59800,5195.99
5709,59350000HL0217,2.0,3.06034,50.646468,14 RUE MARACCI 59800,5788.24
5710,59350000HL0215,2.0,3.060427,50.647121,75 AV DU PEUPLE BELGE 59800,4536.0
5711,59350000HL0210,2.0,3.059952,50.646275,1 RUE PRINCESSE 59800,5215.26
5712,59350000HL0181,2.0,3.06079,50.646301,67 AV DU PEUPLE BELGE 59800,4601.98
5713,59350000HL0179,2.0,3.060555,50.644964,3 RUE MARACCI 59800,4860.51
5714,59350000HL0173,2.0,3.060676,50.646715,69 AV DU PEUPLE BELGE 59800,5518.05
5715,59350000HL0157,2.0,3.059802,50.645821,9 RUE MARACCI 59800,5008.71
5716,59350000HL0145,2.0,3.060309,50.644889,20 RUE DE LA HALLE 59800,5129.34
5717,59350000HL0112,1.0,3.060884,50.645723,8 RUE DE JEMMAPES 59800,6782.03
5718,59350000HL0110,2.0,3.05997,50.644719,32 RUE DE LA HALLE 59800,4081.78
5719,59350000HL0109,2.0,3.060026,50.644632,32 RUE DE LA HALLE 59800,9941.66
5720,59350000HL0108,2.0,3.061044,50.645208,8 RUE DE LA HALLE 59800,4458.7
5721,59350000HL0074,2.0,3.060734,50.645852,57 AV DU PEUPLE BELGE 59800,5280.0
5722,59350000HL0069,1.0,3.061245,50.645737,47 AV DU PEUPLE BELGE 59800,6376.14
5723,59350000HL0065,1.0,3.061262,50.645586,45 AV DU PEUPLE BELGE 59800,6809.5
5724,59350000HL0063,1.0,3.06128,50.645511,41 AV DU PEUPLE BELGE 59800,8931.24
5725,59350000HL0061,1.0,3.061232,50.645363,37 AV DU PEUPLE BELGE 59800,8780.75
5726,59350000HL0059,2.0,3.061349,50.645293,2 RUE DE LA HALLE 59800,7705.68
5727,59350000HL0057,2.0,3.06118,50.645244,6 RUE DE LA HALLE 59800,3351.63
5728,59350000HL0056,2.0,3.06089,50.645126,10 RUE DE LA HALLE 59800,5578.89
5729,59350000HL0050,2.0,3.060534,50.644876,18 RUE DE LA HALLE 59800,2414.22
5730,59350000HL0048,2.0,3.060162,50.644758,26 RUE DE LA HALLE 59800,4769.35
5731,59350000HL0044,2.0,3.060021,50.644885,2 RUE DU METZ 59800,6636.7
5732,59350000HL0033,2.0,3.059679,50.645697,28 RUE DU METZ 59800,5766.43
5733,59350000HL0023,2.0,3.059659,50.646478,2 RUE PRINCESSE 59800,4657.14
5734,59350000HK0306,2.0,3.056261,50.645782,106 RUE SAINT ANDRE 59800,4485.46
5735,59350000HK0295,1.0,3.05668,50.645697,52 RUE PRINCESSE 59800,4221.56
5736,59350000HK0293,2.0,3.058892,50.646322,45 RUE DU METZ 59800,5629.09
5737,59350000HK0291,2.0,3.057117,50.646199,5 RUE DU BEGUINAGE 59800,4705.83
5738,59350000HK0288,2.0,3.059516,50.644474,42 RUE DE LA HALLE 59800,4645.24
5739,59350000HK0285,1.0,3.05639,50.646042,108 RUE SAINT ANDRE 59800,3414.34
5740,59350000HK0250,1.0,3.058276,50.644507,51 RUE DE JEMMAPES 59800,9421.09
5741,59350000HK0242,2.0,3.058807,50.644592,43 RUE DE JEMMAPES 59800,5010.6
5742,59350000HK0240,2.0,3.059549,50.645009,11 RUE DU METZ 59800,4929.16
5743,59350000HK0238,2.0,3.057473,50.645221,80 RUE SAINT ANDRE 59800,4936.52
5744,59350000HK0211,2.0,3.059774,50.644537,1 RUE DU METZ 59800,4266.4
5745,59350000HK0210,1.0,3.059676,50.644744,3 RUE DU METZ 59800,4658.62
5746,59350000HK0209,1.0,3.059663,50.64479,5 RUE DU METZ 59800,8842.02
5747,59350000HK0203,2.0,3.059323,50.644467,44 RUE DE LA HALLE 59800,5304.08
5748,59350000HK0194,2.0,3.058588,50.644079,72 RUE DE LA HALLE 59800,5632.92
5749,59350000HK0191,1.0,3.058481,50.644252,42 RUE SAINT ANDRE 59800,5455.27
5750,59350000HK0178,2.0,3.058077,50.644655,57 RUE DE JEMMAPES 59800,5700.0
5751,59350000HK0177,2.0,3.058169,50.64464,53 RUE DE JEMMAPES 59800,5397.88
5752,59350000HK0157,2.0,3.059431,50.645354,17 RUE DU METZ 59800,7003.5
5753,59350000HK0154,1.0,3.059376,50.645449,23 RUE DU METZ 59800,4106.4
5754,59350000HK0150,1.0,3.059175,50.64559,10 CRS BOISSEAU 22 RUE JEMMAPES 59800,7714.28
5755,59350000HK0144,1.0,3.059339,50.645387,4 CRS BOISSEAU 22 RUE JEMMAPES 59800,5392.55
5756,59350000HK0137,1.0,3.059238,50.645288,20 CRS BOISSEAU 22 RUE JEMMAPES 59800,2760.72
5757,59350000HK0135,1.0,3.059168,50.64535,18 CRS BOISSEAU 22 RUE JEMMAPES 59800,4550.95
5758,59350000HK0134,1.0,3.059156,50.645375,17 CRS BOISSEAU 22 RUE JEMMAPES 59800,4571.3
5759,59350000HK0130,1.0,3.059066,50.645491,13 CRS BOISSEAU 22 RUE JEMMAPES 59800,3725.79
5760,59350000HK0125,1.0,3.058982,50.645179,30 RUE DE JEMMAPES 59800,6152.72
5761,59350000HK0124,2.0,3.058562,50.645227,40 RUE DE JEMMAPES 59800,5575.9
5762,59350000HK0121,2.0,3.05861,50.645087,36 RUE DE JEMMAPES 59800,4718.43
5763,59350000HK0118,2.0,3.057891,50.64484,48 RUE DE JEMMAPES 59800,6621.88
5764,59350000HK0117,1.0,3.057848,50.644803,50 RUE DE JEMMAPES 59800,7183.58
5765,59350000HK0110,2.0,3.057623,50.644951,74 RUE SAINT ANDRE 59800,5322.91
5766,59350000HK0109,2.0,3.057567,50.645018,76 RUE SAINT ANDRE 59800,5087.43
5767,59350000HK0103,2.0,3.057122,50.64516,84 RUE SAINT ANDRE 59800,5985.75
5768,59350000HK0098,2.0,3.056822,50.645371,33 RUE PRINCESSE 59800,5384.11
5769,59350000HK0097,2.0,3.057208,50.645362,31 RUE PRINCESSE 59800,5208.53
5770,59350000HK0093,2.0,3.057779,50.645427,25 RUE PRINCESSE 59800,4688.39
5771,59350000HK0082,2.0,3.059126,50.646024,35 RUE DU METZ 59800,5893.27
5772,59350000HK0077,2.0,3.058907,50.646543,47 RUE DU METZ 59800,4414.5
5773,59350000HK0076,2.0,3.058892,50.646587,49 RUE DU METZ 59800,6959.56
5774,59350000HK0066,2.0,3.058177,50.646131,22 RUE PRINCESSE 59800,8364.16
5775,59350000HK0062,2.0,3.058108,50.646014,30 RUE PRINCESSE 59800,5556.9
5776,59350000HK0055,1.0,3.057708,50.646047,1 RUE DU BEGUINAGE 59800,4462.57
5777,59350000HK0049,1.0,3.057326,50.64575,48 RUE PRINCESSE 59800,3737.0
5778,59350000HK0041,2.0,3.056545,50.645701,104 RUE SAINT ANDRE 59800,5568.51
5779,59350000HK0018,2.0,3.057206,50.646605,30 RUE SAINT SEBASTIEN 59800,4480.39
5780,59350000HK0016,2.0,3.057259,50.646428,11 RUE DU BEGUINAGE 59800,4078.38
5781,59350000HK0007,2.0,3.058364,50.646947,46 RUE SAINT SEBASTIEN 59800,2409.07
5782,59350000HK0003,2.0,3.058833,50.646911,61 RUE DU METZ 59800,2252.85
5783,59350000HI0214,2.0,3.055156,50.645955,129 RUE SAINT ANDRE 59800,4377.5
5784,59350000HI0213,2.0,3.055187,50.645873,129 RUE SAINT ANDRE 59800,3455.41
5785,59350000HI0205,2.0,3.054733,50.645887,9 RUE DU MAGASIN 59800,8812.25
5786,59350000HI0203,2.0,3.056777,50.64492,85 RUE SAINT ANDRE 59800,7078.25
5787,59350000HI0200,2.0,3.056881,50.644734,83 RUE SAINT ANDRE 59800,5329.49
5788,59350000HI0179,2.0,3.054842,50.645177,124 RUE ROYALE 59800,4311.11
5789,59350000HI0154,1.0,3.056633,50.643382,30 RUE DE VOLTAIRE 59800,6834.75
5790,59350000HI0153,2.0,3.056683,50.643396,28 RUE VOLTAIRE 59800,4527.06
5791,59350000HI0144,2.0,3.057916,50.643855,4 RUE DE VOLTAIRE 59800,4560.27
5792,59350000HI0142,1.0,3.058026,50.643878,2 RUE VOLTAIRE 59800,5608.31
5793,59350000HI0127,2.0,3.057479,50.644315,61 RUE SAINT ANDRE 59800,4540.44
5794,59350000HI0126,2.0,3.057523,50.644417,63 RUE SAINT ANDRE 59800,4154.21
5795,59350000HI0125,2.0,3.05753,50.644499,65 RUE SAINT ANDRE 59800,4482.45
5796,59350000HI0122,1.0,3.057355,50.644416,71 RUE DE JEMMAPES 59800,4410.73
5797,59350000HI0121,1.0,3.057281,50.6444,73 RUE DE JEMMAPES 59800,4212.93
5798,59350000HI0120,2.0,3.057298,50.644361,75 RUE DE JEMMAPES 59800,3944.76
5799,59350000HI0116,1.0,3.056967,50.644179,83 RUE DE JEMMAPES 59800,7621.9
5800,59350000HI0111,2.0,3.056441,50.644115,93 RUE DE JEMMAPES 59800,5604.99
5801,59350000HI0108,1.0,3.055938,50.643968,99 RUE DE JEMMAPES 59800,6525.5
5802,59350000HI0106,1.0,3.055651,50.643959,103 RUE DE JEMMAPES 59800,6594.94
5803,59350000HI0098,2.0,3.055833,50.644291,98 RUE DE JEMMAPES 59800,3208.87
5804,59350000HI0094,2.0,3.056544,50.644557,80 RUE DE JEMMAPES 59800,5076.04
5805,59350000HI0088,2.0,3.057076,50.644621,66 RUE DE JEMMAPES 59800,4345.4
5806,59350000HI0075,1.0,3.05659,50.645052,87 RUE SAINT ANDRE 59800,5310.25
5807,59350000HI0067,1.0,3.056108,50.645113,45 RUE PRINCESSE 59800,5262.54
5808,59350000HI0065,2.0,3.056003,50.645066,49 RUE PRINCESSE 59800,6392.72
5809,59350000HI0060,1.0,3.055643,50.644908,59 RUE PRINCESSE 59800,4653.19
5810,59350000HI0055,1.0,3.055225,50.644543,116 RUE ROYALE 59800,7422.35
5811,59350000HI0046,1.0,3.054825,50.645004,96 RUE PRINCESSE 59800,7166.51
5812,59350000HI0042,1.0,3.054548,50.645241,126 RUE ROYALE 59800,6829.19
5813,59350000HI0040,1.0,3.055087,50.645119,88 RUE PRINCESSE 59800,9077.63
5814,59350000HI0039,1.0,3.055159,50.645151,86 RUE PRINCESSE 59800,6590.09
5815,59350000HI0033,2.0,3.055848,50.645345,66 RUE PRINCESSE 59800,2398.6
5816,59350000HI0030,1.0,3.056167,50.645356,60 RUE PRINCESSE 59800,5166.96
5817,59350000HI0027,1.0,3.056159,50.645438,97 RUE SAINT ANDRE 59800,6042.11
5818,59350000HI0026,2.0,3.056045,50.645448,101 RUE SAINT ANDRE 59800,4625.71
5819,59350000HI0024,2.0,3.055897,50.645496,105 RUE SAINT ANDRE 59800,5168.05
5820,59350000HI0015,1.0,3.055371,50.645972,127 RUE SAINT ANDRE 59800,5458.03
5821,59350000HI0008,2.0,3.05456,50.645813,13 RUE DU MAGASIN 59800,4311.07
5822,59350000HI0003,2.0,3.054955,50.645986,3 RUE DU MAGASIN 59800,6036.48
5823,59350000HI0002,2.0,3.055011,50.645958,1 RUE DU MAGASIN 59800,2722.28
5824,59350000EZ0200,2.0,3.053673,50.646154,2 PL SAINT ANDRE 59800,5136.85
5825,59350000EZ0187,2.0,3.052934,50.646172,3 PL SAINT ANDRE 59800,7412.21
5826,59350000EZ0183,1.0,3.051953,50.646196,40 RUE BENVIGNAT 59800,7182.75
5827,59350000EZ0177,2.0,3.055032,50.64621,2 RUE DU MAGASIN 59800,3876.84
5828,59350000EZ0176,2.0,3.054328,50.646221,153 RUE SAINT ANDRE 59800,5465.56
5829,59350000EZ0175,2.0,3.054894,50.646292,135 RUE SAINT ANDRE 59800,4774.88
5830,59350000EZ0165,2.0,3.052831,50.646231,7 PL SAINT ANDRE 59800,4006.7
5831,59350000EZ0147,1.0,3.055919,50.646542,11 RUE SAINT SEBASTIEN 59800,4336.86
5832,59350000EZ0143,2.0,3.055712,50.646443,1 RUE SAINT SEBASTIEN 59800,6223.42
5833,59350000EZ0135,2.0,3.055515,50.647329,44 RUE DE LA CASERNE ST RUTH 59800,6354.54
5834,59350000EZ0126,2.0,3.055024,50.646818,17 RUE DE LA CASERNE ST RUTH 59800,5279.31
5835,59350000EZ0122,1.0,3.055295,50.646487,9 RUE DE LA CASERNE ST RUTH 59800,4476.78
5836,59350000EZ0113,1.0,3.054892,50.646548,132 RUE SAINT ANDRE 59800,1974.29
5837,59350000EZ0111,1.0,3.054786,50.64658,136 RUE SAINT ANDRE 59800,6841.78
5838,59350000EZ0104,1.0,3.05465,50.647108,17 RUE DU NORD 59800,3464.07
5839,59350000EZ0100,2.0,3.054335,50.646753,2 RUE DU REMPART 59800,4827.09
5840,59350000EZ0094,2.0,3.054068,50.646933,8 IMP SAINT RUTH 59800,5740.72
5841,59350000EZ0073,1.0,3.053886,50.646559,146 RUE SAINT ANDRE 59800,5261.44
5842,59350000EZ0070,2.0,3.053679,50.646643,10 PL SAINT ANDRE 59800,3530.57
5843,59350000EZ0068,2.0,3.05348,50.646667,14 PL SAINT ANDRE 59800,4009.0
5844,59350000EZ0053,2.0,3.054629,50.646353,143 RUE SAINT ANDRE 59800,2498.43
5845,59350000EZ0039,2.0,3.053643,50.646183,4 PL SAINT ANDRE 59800,11004.0
5846,59350000EZ0035,2.0,3.05239,50.645627,38 RUE DU MAGASIN 59800,5491.1
5847,59350000EZ0032,2.0,3.053019,50.646106,133 RUE ROYALE 59800,3356.1
5848,59350000EZ0031,1.0,3.052633,50.646008,3 PL SAINT ANDRE 59800,4662.02
5849,59350000EZ0029,1.0,3.052727,50.646041,3 PL SAINT ANDRE 59800,4523.03
5850,59350000EZ0028,1.0,3.052766,50.646075,3 PL SAINT ANDRE 59800,4825.6
5851,59350000EZ0022,1.0,3.052708,50.646161,5 RUE BENVIGNAT 59800,4898.23
5852,59350000EZ0019,1.0,3.051682,50.646251,8 RUE SAINTE MARIE 59800,5487.32
5853,59350000EZ0012,1.0,3.052232,50.646389,24 RUE BENVIGNAT 59800,6823.99
5854,59350000EZ0006,1.0,3.052067,50.646559,15 RUE DE LA PORTE D YPRES 59800,3408.0
5855,59350000EY0111,2.0,3.05356,50.644359,89 RUE PRINCESSE 59800,5491.73
5856,59350000EY0110,2.0,3.053597,50.644264,89 RUE PRINCESSE 59800,5974.5
5857,59350000EY0101,2.0,3.055064,50.643389,101 RUE ROYALE 59800,5656.6
5858,59350000EY0100,2.0,3.054823,50.643409,103 RUE ROYALE 59800,7495.62
5859,59350000EY0071,1.0,3.053886,50.642449,44 FACADE DE L ESPLANADE 59800,7455.4
5860,59350000EY0065,2.0,3.054398,50.64306,2 RUE DU LIEUTENANT COLPIN 59800,7213.96
5861,59350000EY0062,2.0,3.055044,50.643257,99 RUE ROYALE 59800,5484.4
5862,59350000EY0057,2.0,3.053752,50.643266,111 RUE DE JEMMAPES 59800,5897.72
5863,59350000EY0025,2.0,3.052637,50.643977,107 RUE PRINCESSE 59800,5847.75
5864,59350000EY0023,1.0,3.052589,50.643951,62 FACADE DE L ESPLANADE 59800,5432.12
5865,59350000EY0018,2.0,3.051726,50.644807,78 FACADE DE L ESPLANADE 59800,7540.8
5866,59350000EY0015,2.0,3.051433,50.644923,84 FACADE DE L ESPLANADE 59800,5103.32
5867,59350000EY0014,1.0,3.051546,50.644957,23 RUE DU MAGASIN 59800,6668.45
5868,59350000EY0010,1.0,3.053435,50.644572,106 RUE PRINCESSE 59800,8558.24
5869,59350000EV0126,2.0,3.035632,50.637719,1 RUE CAROLUS 59000,2076.9
5870,59350000EV0013,1.0,3.035072,50.637802,96 AV LEO LAGRANGE 59000,3528.11
5871,59350000EV0003,1.0,3.035583,50.637347,72 AV LEO LAGRANGE 59000,4594.1
5872,59350000EV0001,1.0,3.035703,50.63727,68 AV LEO LAGRANGE 59000,3854.12
5873,59350000ET0495,2.0,3.034853,50.634469,73 AV MARX DORMOY 59000,4156.58
5874,59350000ET0465,2.0,3.031886,50.633277,113 AV MARX DORMOY 59000,3533.86
5875,59350000ET0464,1.0,3.033589,50.633816,3 ALL DU CHEMIN VERT 59000,5547.73
5876,59350000ET0418,2.0,3.032087,50.635547,5 RUE HENRI DUNANT 59000,2199.25
5877,59350000ET0192,2.0,3.034089,50.637746,80 AV BUTIN 59000,5720.2
5878,59350000ET0187,2.0,3.03387,50.637846,124 QUAI GERY LEGRAND 59000,2782.39
5879,59350000ET0012,2.0,3.030921,50.63427,126 AV DE DUNKERQUE 59000,2437.04
5880,59350000ES0389,1.0,3.026345,50.630593,41 RUE TOURVILLE 59000,3911.89
5881,59350000ES0386,1.0,3.026458,50.630671,35 RUE TOURVILLE 59000,2004.64
5882,59350000ES0373,1.0,3.026717,50.630602,26 RUE GAL ANNE DE LA BOURDONNAYE 59000,3722.48
5883,59350000ES0366,1.0,3.026413,50.630432,40 RUE GAL ANNE DE LA BOURDONNAYE 59000,1895.18
5884,59350000ES0365,1.0,3.026369,50.630408,42 RUE GAL ANNE DE LA BOURDONNAYE 59000,3506.5
5885,59350000ES0363,1.0,3.026303,50.630361,46 RUE GAL ANNE DE LA BOURDONNAYE 59000,2983.52
5886,59350000ES0357,1.0,3.026281,50.629774,10 RUE FRANCOIS MILLET 59000,2834.03
5887,59350000ES0347,1.0,3.025957,50.629419,85 RUE GAL ANNE DE LA BOURDONNAYE 59000,1517.95
5888,59350000ES0310,1.0,3.026445,50.629537,62 RUE CHAPLIN 59000,2919.5
5889,59350000ES0306,2.0,3.026752,50.62965,24 RUE FRANCOIS MILLET 59000,6204.85
5890,59350000ES0301,1.0,3.026902,50.629809,52 RUE CHAPLIN 59000,5262.63
5891,59350000ES0295,1.0,3.026663,50.629968,15 RUE FRANCOIS MILLET 59000,1851.96
5892,59350000ES0291,2.0,3.026358,50.630018,71 RUE GAL ANNE DE LA BOURDONNAYE 59000,5639.63
5893,59350000ES0289,1.0,3.026475,50.630064,67 RUE GAL ANNE DE LA BOURDONNAYE 59000,2952.93
5894,59350000ES0283,1.0,3.026675,50.630191,57 RUE GAL ANNE DE LA BOURDONNAYE 59000,2827.08
5895,59350000ES0280,1.0,3.026814,50.630259,51 RUE GAL ANNE DE LA BOURDONNAYE 59000,3150.59
5896,59350000ES0274,1.0,3.02709,50.630231,40 RUE CHAPLIN 59000,2211.85
5897,59350000ES0273,1.0,3.027124,50.630256,38 RUE CHAPLIN 59000,2166.4
5898,59350000ES0263,1.0,3.027168,50.630442,35 RUE GAL ANNE DE LA BOURDONNAYE 59000,3662.75
5899,59350000ES0260,1.0,3.027373,50.630418,26 RUE CHAPLIN 59000,4058.17
5900,59350000ES0259,1.0,3.027254,50.630484,31 RUE GAL ANNE DE LA BOURDONNAYE 59000,3559.55
5901,59350000ES0256,1.0,3.027426,50.630451,24 RUE CHAPLIN 59000,4526.92
5902,59350000ES0243,1.0,3.027693,50.630598,10 RUE CHAPLIN 59000,2418.17
5903,59350000ES0240,1.0,3.027681,50.630719,11 RUE GAL ANNE DE LA BOURDONNAYE 59000,3048.59
5904,59350000ES0235,1.0,3.027813,50.630791,5 RUE GAL ANNE DE LA BOURDONNAYE 59000,2985.63
5905,59350000ES0229,1.0,3.027918,50.63084,139 RUE DES BOIS BLANCS 59000,3939.23
